"","V1","V2","V3"
"1234",-280.019164922545,4.135,0.1181875
"1235",-284.992535160217,4.26,0.1181875
"1236",-288.596494916944,4.385,0.1181875
"1237",-293.293228209061,4.51,0.1181875
"1238",-300.617445620033,4.635,0.1181875
"1239",-304.679106549781,4.76,0.1181875
"1240",-309.378771488774,4.885,0.1181875
"1241",-315.270366811395,5.01,0.1181875
"1242",-319.910793716849,5.135,0.1181875
"1243",-324.335685750808,5.26,0.1181875
"1244",-329.219043359336,5.385,0.1181875
"1245",-336.392128600212,5.51,0.1181875
"1246",-342.1801954153,5.635,0.1181875
"1247",-349.568899920015,5.76,0.1181875
"1248",-354.562315083938,5.885,0.1181875
"1249",-359.516408977475,6.01,0.1181875
"1250",-369.756673459626,6.135,0.1181875
"1251",-378.028473429955,6.26,0.1181875
"1252",-381.536137128998,6.385,0.1181875
"1253",-388.083419868779,6.51,0.1181875
"1254",-394.336466756199,6.635,0.1181875
"1255",-400.92480699834,6.76,0.1181875
"1256",-407.353841486483,6.885,0.1181875
"1257",-414.410675896852,7.01,0.1181875
"1258",-419.833565627196,7.135,0.1181875
"1259",-421.024926486879,7.26,0.1181875
"1260",-424.690319029251,7.385,0.1181875
"1261",-429.084484782641,7.51,0.1181875
"1262",-433.516692768452,7.635,0.1181875
"1263",-437.286719638047,7.76,0.1181875
"1264",-441.062567833006,7.885,0.1181875
"1265",-445.51397955336,8.01,0.1181875
"1266",-449.59250323305,8.135,0.1181875
"1267",-453.167594788576,8.26,0.1181875
"1268",-456.977417199094,8.385,0.1181875
"1269",-460.890792878384,8.51,0.1181875
"1270",-464.792232300488,8.635,0.1181875
"1271",-469.407792622304,8.76,0.1181875
"1272",-474.480763299775,8.885,0.1181875
"1273",-477.828378443369,9.01,0.1181875
"1274",-476.479015822334,9.135,0.1181875
"1275",-479.340437973379,9.26,0.1181875
"1276",-481.782211142518,9.385,0.1181875
"1277",-484.667821785869,9.51,0.1181875
"1278",-488.102454580893,9.635,0.1181875
"1279",-490.360150085437,9.76,0.1181875
"1280",-490.607808858188,9.885,0.1181875
"1281",-552.620422318571,0.01,0.126
"1282",-552.620422318571,0.135,0.126
"1283",-552.620422318571,0.26,0.126
"1284",-552.620422318571,0.385,0.126
"1285",-552.620422318571,0.51,0.126
"1286",-552.620422318571,0.635,0.126
"1287",-552.620422318571,0.76,0.126
"1288",-552.620422318571,0.885,0.126
"1289",-552.620422318571,1.01,0.126
"1290",-552.620422318571,1.135,0.126
"1291",-552.620422318571,1.26,0.126
"1292",-552.620422318571,1.385,0.126
"1293",-552.620422318571,1.51,0.126
"1294",-552.620422318571,1.635,0.126
"1295",-552.620422318571,1.76,0.126
"1296",-443.204917956889,1.885,0.126
"1297",-429.852981805209,2.01,0.126
"1298",-398.72283926572,2.135,0.126
"1299",-366.99873928868,2.26,0.126
"1300",-339.594260744298,2.385,0.126
"1301",-327.975068949241,2.51,0.126
"1302",-320.229448534927,2.635,0.126
"1303",-301.963290910076,2.76,0.126
"1304",-291.025231033704,2.885,0.126
"1305",-281.875971170116,3.01,0.126
"1306",-278.676445463192,3.135,0.126
"1307",-274.232054361699,3.26,0.126
"1308",-272.495484217597,3.385,0.126
"1309",-271.522967352256,3.51,0.126
"1310",-273.354822747905,3.635,0.126
"1311",-275.916381348009,3.76,0.126
"1312",-280.141381936962,3.885,0.126
"1313",-286.971429488834,4.01,0.126
"1314",-289.017265503161,4.135,0.126
"1315",-295.308124787527,4.26,0.126
"1316",-302.237410234927,4.385,0.126
"1317",-306.143643214069,4.51,0.126
"1318",-312.657486257413,4.635,0.126
"1319",-318.907223294279,4.76,0.126
"1320",-321.583614330546,4.885,0.126
"1321",-328.816289540368,5.01,0.126
"1322",-334.179076225489,5.135,0.126
"1323",-340.583827568875,5.26,0.126
"1324",-347.309802365879,5.385,0.126
"1325",-353.893433414745,5.51,0.126
"1326",-360.688638349688,5.635,0.126
"1327",-370.026817151885,5.76,0.126
"1328",-378.501747391188,5.885,0.126
"1329",-382.410609066401,6.01,0.126
"1330",-389.914200834084,6.135,0.126
"1331",-396.246034933428,6.26,0.126
"1332",-402.276309373405,6.385,0.126
"1333",-411.084915986348,6.51,0.126
"1334",-415.700645829902,6.635,0.126
"1335",-419.069250829611,6.76,0.126
"1336",-423.587222581363,6.885,0.126
"1337",-427.894153605395,7.01,0.126
"1338",-431.950135359504,7.135,0.126
"1339",-436.312880729309,7.26,0.126
"1340",-440.590708521035,7.385,0.126
"1341",-444.867178090102,7.51,0.126
"1342",-449.204398900656,7.635,0.126
"1343",-453.442285827877,7.76,0.126
"1344",-457.894256710986,7.885,0.126
"1345",-461.735454503301,8.01,0.126
"1346",-466.014745920535,8.135,0.126
"1347",-470.380877460971,8.26,0.126
"1348",-474.538284948545,8.385,0.126
"1349",-474.656226726237,8.51,0.126
"1350",-477.416646306156,8.635,0.126
"1351",-480.107235700433,8.76,0.126
"1352",-483.390544085435,8.885,0.126
"1353",-486.368375444314,9.01,0.126
"1354",-490.968247548501,9.135,0.126
"1355",-493.485242439409,9.26,0.126
"1356",-492.139425237643,9.385,0.126
"1357",-493.768958404388,9.51,0.126
"1358",-495.821161816495,9.635,0.126
"1359",-497.80753672656,9.76,0.126
"1360",-499.567913548231,9.885,0.126
"1361",-552.620422318571,0.01,0.1338125
"1362",-552.620422318571,0.135,0.1338125
"1363",-552.620422318571,0.26,0.1338125
"1364",-552.620422318571,0.385,0.1338125
"1365",-552.620422318571,0.51,0.1338125
"1366",-552.620422318571,0.635,0.1338125
"1367",-552.620422318571,0.76,0.1338125
"1368",-552.620422318571,0.885,0.1338125
"1369",-552.620422318571,1.01,0.1338125
"1370",-552.620422318571,1.135,0.1338125
"1371",-552.620422318571,1.26,0.1338125
"1372",-552.620422318571,1.385,0.1338125
"1373",-552.620422318571,1.51,0.1338125
"1374",-552.620422318571,1.635,0.1338125
"1375",-440.398565502137,1.76,0.1338125
"1376",-426.792494776361,1.885,0.1338125
"1377",-414.991106205469,2.01,0.1338125
"1378",-365.525222079537,2.135,0.1338125
"1379",-343.825754514375,2.26,0.1338125
"1380",-342.207893612799,2.385,0.1338125
"1381",-313.782197578152,2.51,0.1338125
"1382",-299.639876130822,2.635,0.1338125
"1383",-289.113123233572,2.76,0.1338125
"1384",-281.201588223115,2.885,0.1338125
"1385",-274.402226396231,3.01,0.1338125
"1386",-272.405564075947,3.135,0.1338125
"1387",-271.804742867139,3.26,0.1338125
"1388",-272.496892927665,3.385,0.1338125
"1389",-275.523284954817,3.51,0.1338125
"1390",-278.92853756712,3.635,0.1338125
"1391",-285.457013418293,3.76,0.1338125
"1392",-289.259182390927,3.885,0.1338125
"1393",-294.497111123939,4.01,0.1338125
"1394",-303.169591053556,4.135,0.1338125
"1395",-307.337389610145,4.26,0.1338125
"1396",-313.929008747381,4.385,0.1338125
"1397",-318.730828834028,4.51,0.1338125
"1398",-324.409134770589,4.635,0.1338125
"1399",-330.011145004728,4.76,0.1338125
"1400",-337.029466740727,4.885,0.1338125
"1401",-344.476278545134,5.01,0.1338125
"1402",-350.702365809547,5.135,0.1338125
"1403",-358.706879525073,5.26,0.1338125
"1404",-366.921109884384,5.385,0.1338125
"1405",-374.77091246303,5.51,0.1338125
"1406",-381.068670065239,5.635,0.1338125
"1407",-388.346079780063,5.76,0.1338125
"1408",-395.640089634783,5.885,0.1338125
"1409",-402.752815880298,6.01,0.1338125
"1410",-411.303731411414,6.135,0.1338125
"1411",-416.288896330425,6.26,0.1338125
"1412",-419.671936391984,6.385,0.1338125
"1413",-423.839520825954,6.51,0.1338125
"1414",-428.542437602876,6.635,0.1338125
"1415",-433.715999233283,6.76,0.1338125
"1416",-437.929089226907,6.885,0.1338125
"1417",-442.369157539293,7.01,0.1338125
"1418",-446.925607926176,7.135,0.1338125
"1419",-451.395514371676,7.26,0.1338125
"1420",-455.853558991693,7.385,0.1338125
"1421",-459.680227504438,7.51,0.1338125
"1422",-464.530652587381,7.635,0.1338125
"1423",-469.042483657602,7.76,0.1338125
"1424",-473.681517565383,7.885,0.1338125
"1425",-474.319732207357,8.01,0.1338125
"1426",-477.432409637209,8.135,0.1338125
"1427",-480.645482803871,8.26,0.1338125
"1428",-483.518179963524,8.385,0.1338125
"1429",-486.531303395858,8.51,0.1338125
"1430",-490.680735394821,8.635,0.1338125
"1431",-495.545361213382,8.76,0.1338125
"1432",-492.676365981417,8.885,0.1338125
"1433",-494.72942509562,9.01,0.1338125
"1434",-496.223746200198,9.135,0.1338125
"1435",-498.630784556343,9.26,0.1338125
"1436",-500.486505586876,9.385,0.1338125
"1437",-502.439349128364,9.51,0.1338125
"1438",-504.488263207521,9.635,0.1338125
"1439",-506.560574297077,9.76,0.1338125
"1440",-509.08009253218,9.885,0.1338125
"1441",-552.620422318571,0.01,0.141625
"1442",-552.620422318571,0.135,0.141625
"1443",-552.620422318571,0.26,0.141625
"1444",-552.620422318571,0.385,0.141625
"1445",-552.620422318571,0.51,0.141625
"1446",-552.620422318571,0.635,0.141625
"1447",-552.620422318571,0.76,0.141625
"1448",-552.620422318571,0.885,0.141625
"1449",-552.620422318571,1.01,0.141625
"1450",-552.620422318571,1.135,0.141625
"1451",-552.620422318571,1.26,0.141625
"1452",-552.620422318571,1.385,0.141625
"1453",-552.620422318571,1.51,0.141625
"1454",-452.919601680517,1.635,0.141625
"1455",-425.514781385882,1.76,0.141625
"1456",-408.504655209319,1.885,0.141625
"1457",-371.74956249234,2.01,0.141625
"1458",-345.524788926043,2.135,0.141625
"1459",-340.633267267997,2.26,0.141625
"1460",-311.957497906965,2.385,0.141625
"1461",-292.436814021909,2.51,0.141625
"1462",-286.683667985331,2.635,0.141625
"1463",-280.693518684402,2.76,0.141625
"1464",-275.072350977755,2.885,0.141625
"1465",-271.695826080632,3.01,0.141625
"1466",-272.060579780984,3.135,0.141625
"1467",-274.113182789022,3.26,0.141625
"1468",-277.963579244439,3.385,0.141625
"1469",-283.419988231458,3.51,0.141625
"1470",-290.727746315973,3.635,0.141625
"1471",-293.212808764784,3.76,0.141625
"1472",-301.6121697682,3.885,0.141625
"1473",-306.857849999912,4.01,0.141625
"1474",-313.904479717227,4.135,0.141625
"1475",-318.653011671107,4.26,0.141625
"1476",-325.193373566555,4.385,0.141625
"1477",-330.983932833158,4.51,0.141625
"1478",-338.55785487172,4.635,0.141625
"1479",-345.521345487424,4.76,0.141625
"1480",-353.853641875451,4.885,0.141625
"1481",-360.865038685241,5.01,0.141625
"1482",-370.923830426348,5.135,0.141625
"1483",-377.537473928353,5.26,0.141625
"1484",-384.622076117451,5.385,0.141625
"1485",-392.17038920708,5.51,0.141625
"1486",-399.898406828963,5.635,0.141625
"1487",-406.895694509867,5.76,0.141625
"1488",-413.777287263861,5.885,0.141625
"1489",-418.57333086901,6.01,0.141625
"1490",-423.411602011164,6.135,0.141625
"1491",-428.081078834862,6.26,0.141625
"1492",-433.262597811602,6.385,0.141625
"1493",-437.963927010947,6.51,0.141625
"1494",-442.325192096261,6.635,0.141625
"1495",-447.059640957121,6.76,0.141625
"1496",-452.14181689447,6.885,0.141625
"1497",-456.404990275088,7.01,0.141625
"1498",-460.99840697483,7.135,0.141625
"1499",-465.23517701011,7.26,0.141625
"1500",-470.683350867693,7.385,0.141625
"1501",-477.263068745044,7.51,0.141625
"1502",-475.245362310376,7.635,0.141625
"1503",-479.14016897922,7.76,0.141625
"1504",-482.210282690024,7.885,0.141625
"1505",-485.553098213584,8.01,0.141625
"1506",-488.938051779161,8.135,0.141625
"1507",-493.770037533496,8.26,0.141625
"1508",-492.070352074245,8.385,0.141625
"1509",-494.359308479479,8.51,0.141625
"1510",-496.373004067928,8.635,0.141625
"1511",-498.114742982542,8.76,0.141625
"1512",-500.419598907732,8.885,0.141625
"1513",-502.186343191908,9.01,0.141625
"1514",-504.779117326611,9.135,0.141625
"1515",-506.981114060713,9.26,0.141625
"1516",-510.114912579643,9.385,0.141625
"1517",-513.144238679603,9.51,0.141625
"1518",-509.882503198637,9.635,0.141625
"1519",-511.379916141227,9.76,0.141625
"1520",-512.72555401121,9.885,0.141625
"1521",-552.620422318571,0.01,0.1494375
"1522",-552.620422318571,0.135,0.1494375
"1523",-552.620422318571,0.26,0.1494375
"1524",-552.620422318571,0.385,0.1494375
"1525",-552.620422318571,0.51,0.1494375
"1526",-552.620422318571,0.635,0.1494375
"1527",-552.620422318571,0.76,0.1494375
"1528",-552.620422318571,0.885,0.1494375
"1529",-552.620422318571,1.01,0.1494375
"1530",-552.620422318571,1.135,0.1494375
"1531",-552.620422318571,1.26,0.1494375
"1532",-466.485930941007,1.385,0.1494375
"1533",-552.620422318571,1.51,0.1494375
"1534",-434.495093647549,1.635,0.1494375
"1535",-406.006789360856,1.76,0.1494375
"1536",-379.439152574147,1.885,0.1494375
"1537",-346.717685591597,2.01,0.1494375
"1538",-343.999662526485,2.135,0.1494375
"1539",-313.530557752642,2.26,0.1494375
"1540",-294.805809137986,2.385,0.1494375
"1541",-289.292895041195,2.51,0.1494375
"1542",-278.86019255536,2.635,0.1494375
"1543",-273.395400519874,2.76,0.1494375
"1544",-272.491685316565,2.885,0.1494375
"1545",-272.850792048933,3.01,0.1494375
"1546",-275.488854003207,3.135,0.1494375
"1547",-280.146123332284,3.26,0.1494375
"1548",-286.842430712499,3.385,0.1494375
"1549",-291.128880240491,3.51,0.1494375
"1550",-297.877896559289,3.635,0.1494375
"1551",-304.527181260694,3.76,0.1494375
"1552",-311.366784009784,3.885,0.1494375
"1553",-321.604878366325,4.01,0.1494375
"1554",-323.592594303589,4.135,0.1494375
"1555",-330.739225131634,4.26,0.1494375
"1556",-337.904736525574,4.385,0.1494375
"1557",-345.621539402725,4.51,0.1494375
"1558",-353.018072887485,4.635,0.1494375
"1559",-362.63943342119,4.76,0.1494375
"1560",-370.599497532141,4.885,0.1494375
"1561",-378.497481128611,5.01,0.1494375
"1562",-386.490371512112,5.135,0.1494375
"1563",-394.626941226761,5.26,0.1494375
"1564",-402.272906078015,5.385,0.1494375
"1565",-410.549089798623,5.51,0.1494375
"1566",-419.209639253584,5.635,0.1494375
"1567",-420.898695261465,5.76,0.1494375
"1568",-425.662398189805,5.885,0.1494375
"1569",-430.762391331378,6.01,0.1494375
"1570",-436.435185894462,6.135,0.1494375
"1571",-441.410942402618,6.26,0.1494375
"1572",-445.655347380046,6.385,0.1494375
"1573",-451.116944155326,6.51,0.1494375
"1574",-455.642561185998,6.635,0.1494375
"1575",-460.279711315654,6.76,0.1494375
"1576",-465.362770106928,6.885,0.1494375
"1577",-470.669805748585,7.01,0.1494375
"1578",-472.511782898628,7.135,0.1494375
"1579",-476.076911362139,7.26,0.1494375
"1580",-479.681581336309,7.385,0.1494375
"1581",-482.675689567845,7.51,0.1494375
"1582",-486.114845773193,7.635,0.1494375
"1583",-490.030513383235,7.76,0.1494375
"1584",-494.060251136969,7.885,0.1494375
"1585",-492.848350202191,8.01,0.1494375
"1586",-495.067608593512,8.135,0.1494375
"1587",-497.386842256216,8.26,0.1494375
"1588",-499.518908725926,8.385,0.1494375
"1589",-501.427997330468,8.51,0.1494375
"1590",-503.998592968421,8.635,0.1494375
"1591",-506.185015076995,8.76,0.1494375
"1592",-508.64830928544,8.885,0.1494375
"1593",-512.030329414221,9.01,0.1494375
"1594",-510.015962967985,9.135,0.1494375
"1595",-511.233580951729,9.26,0.1494375
"1596",-517.031388822659,9.385,0.1494375
"1597",-514.017285327274,9.51,0.1494375
"1598",-515.271876496404,9.635,0.1494375
"1599",-516.337289167191,9.76,0.1494375
"1600",-517.837511319492,9.885,0.1494375
"1601",-552.620422318571,0.01,0.15725
"1602",-552.620422318571,0.135,0.15725
"1603",-552.620422318571,0.26,0.15725
"1604",-552.620422318571,0.385,0.15725
"1605",-552.620422318571,0.51,0.15725
"1606",-552.620422318571,0.635,0.15725
"1607",-552.620422318571,0.76,0.15725
"1608",-552.620422318571,0.885,0.15725
"1609",-552.620422318571,1.01,0.15725
"1610",-552.620422318571,1.135,0.15725
"1611",-552.620422318571,1.26,0.15725
"1612",-552.620422318571,1.385,0.15725
"1613",-433.657731977006,1.51,0.15725
"1614",-430.582213104687,1.635,0.15725
"1615",-378.593602003019,1.76,0.15725
"1616",-357.733004724595,1.885,0.15725
"1617",-332.067136143708,2.01,0.15725
"1618",-313.875194335624,2.135,0.15725
"1619",-296.155383852418,2.26,0.15725
"1620",-288.966042740841,2.385,0.15725
"1621",-279.531785459029,2.51,0.15725
"1622",-274.398702221844,2.635,0.15725
"1623",-272.590723637898,2.76,0.15725
"1624",-272.829388447265,2.885,0.15725
"1625",-276.17391188542,3.01,0.15725
"1626",-281.447630255815,3.135,0.15725
"1627",-290.218309848892,3.26,0.15725
"1628",-293.831589863052,3.385,0.15725
"1629",-302.690906920182,3.51,0.15725
"1630",-308.28718201341,3.635,0.15725
"1631",-316.515474904644,3.76,0.15725
"1632",-321.204985242717,3.885,0.15725
"1633",-328.334738848261,4.01,0.15725
"1634",-336.502687259312,4.135,0.15725
"1635",-343.298109141046,4.26,0.15725
"1636",-352.674094453283,4.385,0.15725
"1637",-361.376088303074,4.51,0.15725
"1638",-373.004924238029,4.635,0.15725
"1639",-378.5122640842,4.76,0.15725
"1640",-386.923583935242,4.885,0.15725
"1641",-394.768094567269,5.01,0.15725
"1642",-404.46136711887,5.135,0.15725
"1643",-413.285607891065,5.26,0.15725
"1644",-418.043408707023,5.385,0.15725
"1645",-422.273631974514,5.51,0.15725
"1646",-427.305828331942,5.635,0.15725
"1647",-432.950970720562,5.76,0.15725
"1648",-438.011788540426,5.885,0.15725
"1649",-443.584517607576,6.01,0.15725
"1650",-448.510989623099,6.135,0.15725
"1651",-453.634859137379,6.26,0.15725
"1652",-458.575712063742,6.385,0.15725
"1653",-463.81637214222,6.51,0.15725
"1654",-468.815216109722,6.635,0.15725
"1655",-474.938513083431,6.76,0.15725
"1656",-474.885945900957,6.885,0.15725
"1657",-478.89856045248,7.01,0.15725
"1658",-482.331878494758,7.135,0.15725
"1659",-486.072480152355,7.26,0.15725
"1660",-490.05695337186,7.385,0.15725
"1661",-494.316843075079,7.51,0.15725
"1662",-499.0329002179,7.635,0.15725
"1663",-495.004877716241,7.76,0.15725
"1664",-497.68679799757,7.885,0.15725
"1665",-499.698724103733,8.01,0.15725
"1666",-501.940335369394,8.135,0.15725
"1667",-504.355092055089,8.26,0.15725
"1668",-506.944789833577,8.385,0.15725
"1669",-509.940144310559,8.51,0.15725
"1670",-512.53832696646,8.635,0.15725
"1671",-510.615871707321,8.76,0.15725
"1672",-512.192616841022,8.885,0.15725
"1673",-513.527999456898,9.01,0.15725
"1674",-514.790114730348,9.135,0.15725
"1675",-516.258657970698,9.26,0.15725
"1676",-517.305773152454,9.385,0.15725
"1677",-518.782925126703,9.51,0.15725
"1678",-520.280961838234,9.635,0.15725
"1679",-521.795288819105,9.76,0.15725
"1680",-524.627666922315,9.885,0.15725
"1681",-552.620422318571,0.01,0.1650625
"1682",-552.620422318571,0.135,0.1650625
"1683",-552.620422318571,0.26,0.1650625
"1684",-552.620422318571,0.385,0.1650625
"1685",-552.620422318571,0.51,0.1650625
"1686",-552.620422318571,0.635,0.1650625
"1687",-552.620422318571,0.76,0.1650625
"1688",-552.620422318571,0.885,0.1650625
"1689",-552.620422318571,1.01,0.1650625
"1690",-552.620422318571,1.135,0.1650625
"1691",-552.620422318571,1.26,0.1650625
"1692",-455.896926436698,1.385,0.1650625
"1693",-435.346302853732,1.51,0.1650625
"1694",-405.981858610648,1.635,0.1650625
"1695",-362.999733584188,1.76,0.1650625
"1696",-336.546798820529,1.885,0.1650625
"1697",-314.182946682959,2.01,0.1650625
"1698",-302.041767094714,2.135,0.1650625
"1699",-287.263904142828,2.26,0.1650625
"1700",-278.139362533247,2.385,0.1650625
"1701",-274.173203204429,2.51,0.1650625
"1702",-272.300424005394,2.635,0.1650625
"1703",-273.634453687517,2.76,0.1650625
"1704",-277.212412965515,2.885,0.1650625
"1705",-283.013900925132,3.01,0.1650625
"1706",-289.127599717432,3.135,0.1650625
"1707",-296.154161434352,3.26,0.1650625
"1708",-303.670448136131,3.385,0.1650625
"1709",-311.188122651027,3.51,0.1650625
"1710",-322.128768840996,3.635,0.1650625
"1711",-324.526158357218,3.76,0.1650625
"1712",-332.519540571651,3.885,0.1650625
"1713",-341.02250713031,4.01,0.1650625
"1714",-349.217990293711,4.135,0.1650625
"1715",-359.380683004288,4.26,0.1650625
"1716",-370.362434431257,4.385,0.1650625
"1717",-376.322991284155,4.51,0.1650625
"1718",-385.18894371971,4.635,0.1650625
"1719",-394.442153124315,4.76,0.1650625
"1720",-402.504349220869,4.885,0.1650625
"1721",-414.202492878584,5.01,0.1650625
"1722",-421.149545944984,5.135,0.1650625
"1723",-422.44633515172,5.26,0.1650625
"1724",-427.840003592759,5.385,0.1650625
"1725",-433.736905501825,5.51,0.1650625
"1726",-438.964718342305,5.635,0.1650625
"1727",-444.410598044418,5.76,0.1650625
"1728",-449.84306639925,5.885,0.1650625
"1729",-454.599908741749,6.01,0.1650625
"1730",-460.372571509014,6.135,0.1650625
"1731",-465.535890236125,6.26,0.1650625
"1732",-470.628312988934,6.385,0.1650625
"1733",-477.673100526564,6.51,0.1650625
"1734",-477.243298198255,6.635,0.1650625
"1735",-480.368211720405,6.76,0.1650625
"1736",-484.638432061351,6.885,0.1650625
"1737",-488.811681339566,7.01,0.1650625
"1738",-492.846029253345,7.135,0.1650625
"1739",-497.844606152,7.26,0.1650625
"1740",-495.057591083753,7.385,0.1650625
"1741",-497.481083716127,7.51,0.1650625
"1742",-499.654722953939,7.635,0.1650625
"1743",-502.13418015767,7.76,0.1650625
"1744",-504.106653193427,7.885,0.1650625
"1745",-506.829299417719,8.01,0.1650625
"1746",-509.926882015713,8.135,0.1650625
"1747",-512.697618060174,8.26,0.1650625
"1748",-510.846343021269,8.385,0.1650625
"1749",-512.304968160311,8.51,0.1650625
"1750",-513.841799400284,8.635,0.1650625
"1751",-515.387494603325,8.76,0.1650625
"1752",-516.774981154674,8.885,0.1650625
"1753",-518.146549237686,9.01,0.1650625
"1754",-519.525964787405,9.135,0.1650625
"1755",-521.443432254705,9.26,0.1650625
"1756",-523.097463308492,9.385,0.1650625
"1757",-525.196438198395,9.51,0.1650625
"1758",-522.623886058259,9.635,0.1650625
"1759",-523.155795059721,9.76,0.1650625
"1760",-523.604075117348,9.885,0.1650625
"1761",-552.620422318571,0.01,0.172875
"1762",-552.620422318571,0.135,0.172875
"1763",-552.620422318571,0.26,0.172875
"1764",-552.620422318571,0.385,0.172875
"1765",-552.620422318571,0.51,0.172875
"1766",-552.620422318571,0.635,0.172875
"1767",-552.620422318571,0.76,0.172875
"1768",-552.620422318571,0.885,0.172875
"1769",-552.620422318571,1.01,0.172875
"1770",-552.620422318571,1.135,0.172875
"1771",-472.96804291116,1.26,0.172875
"1772",-441.477742004676,1.385,0.172875
"1773",-403.457696227163,1.51,0.172875
"1774",-371.469180102037,1.635,0.172875
"1775",-345.963387473221,1.76,0.172875
"1776",-327.749685867872,1.885,0.172875
"1777",-305.056523235098,2.01,0.172875
"1778",-293.054039670533,2.135,0.172875
"1779",-282.062380403186,2.26,0.172875
"1780",-275.065007831744,2.385,0.172875
"1781",-272.613266675784,2.51,0.172875
"1782",-273.832136927815,2.635,0.172875
"1783",-277.584108376039,2.76,0.172875
"1784",-284.214022679827,2.885,0.172875
"1785",-290.646828183696,3.01,0.172875
"1786",-298.247666331032,3.135,0.172875
"1787",-305.266469031349,3.26,0.172875
"1788",-313.3551842535,3.385,0.172875
"1789",-320.191509416842,3.51,0.172875
"1790",-328.093028494112,3.635,0.172875
"1791",-335.402231145348,3.76,0.172875
"1792",-344.601009058146,3.885,0.172875
"1793",-354.649409665463,4.01,0.172875
"1794",-364.162270112941,4.135,0.172875
"1795",-375.519273122212,4.26,0.172875
"1796",-381.550006611517,4.385,0.172875
"1797",-390.981443059154,4.51,0.172875
"1798",-399.935971351923,4.635,0.172875
"1799",-409.793175176255,4.76,0.172875
"1800",-418.490466833584,4.885,0.172875
"1801",-421.883908204383,5.01,0.172875
"1802",-427.472810884177,5.135,0.172875
"1803",-433.278961094796,5.26,0.172875
"1804",-438.726443366971,5.385,0.172875
"1805",-444.226259438483,5.51,0.172875
"1806",-449.683913232886,5.635,0.172875
"1807",-455.505128690978,5.76,0.172875
"1808",-460.980759724191,5.885,0.172875
"1809",-466.578100076061,6.01,0.172875
"1810",-472.952858659446,6.135,0.172875
"1811",-478.181441984934,6.26,0.172875
"1812",-478.422806665511,6.385,0.172875
"1813",-482.198988250263,6.51,0.172875
"1814",-485.874997958088,6.635,0.172875
"1815",-490.438294762204,6.76,0.172875
"1816",-493.760419679331,6.885,0.172875
"1817",-493.667315620555,7.01,0.172875
"1818",-496.117386077556,7.135,0.172875
"1819",-498.933117768683,7.26,0.172875
"1820",-501.188374110049,7.385,0.172875
"1821",-503.613819394624,7.51,0.172875
"1822",-506.152642155794,7.635,0.172875
"1823",-508.842541722703,7.76,0.172875
"1824",-511.899511569407,7.885,0.172875
"1825",-510.638206205421,8.01,0.172875
"1826",-512.197687600618,8.135,0.172875
"1827",-513.748022527688,8.26,0.172875
"1828",-515.365065192212,8.385,0.172875
"1829",-517.072668411239,8.51,0.172875
"1830",-518.255092713702,8.635,0.172875
"1831",-519.992669986979,8.76,0.172875
"1832",-521.592995276935,8.885,0.172875
"1833",-523.541360531951,9.01,0.172875
"1834",-526.458781979677,9.135,0.172875
"1835",-522.576002112603,9.26,0.172875
"1836",-523.05705143813,9.385,0.172875
"1837",-523.562618563263,9.51,0.172875
"1838",-524.040257298566,9.635,0.172875
"1839",-524.212120839241,9.76,0.172875
"1840",-524.918263006068,9.885,0.172875
"1841",-552.620422318571,0.01,0.1806875
"1842",-552.620422318571,0.135,0.1806875
"1843",-552.620422318571,0.26,0.1806875
"1844",-552.620422318571,0.385,0.1806875
"1845",-552.620422318571,0.51,0.1806875
"1846",-552.620422318571,0.635,0.1806875
"1847",-552.620422318571,0.76,0.1806875
"1848",-552.620422318571,0.885,0.1806875
"1849",-552.620422318571,1.01,0.1806875
"1850",-552.620422318571,1.135,0.1806875
"1851",-460.173254150753,1.26,0.1806875
"1852",-425.398870763992,1.385,0.1806875
"1853",-395.895976279714,1.51,0.1806875
"1854",-360.284481368005,1.635,0.1806875
"1855",-340.124598337987,1.76,0.1806875
"1856",-308.579784845902,1.885,0.1806875
"1857",-293.835162682919,2.01,0.1806875
"1858",-285.812501581179,2.135,0.1806875
"1859",-276.089504812603,2.26,0.1806875
"1860",-272.922534148518,2.385,0.1806875
"1861",-273.795149747773,2.51,0.1806875
"1862",-277.097764579216,2.635,0.1806875
"1863",-284.487742046869,2.76,0.1806875
"1864",-290.672497181908,2.885,0.1806875
"1865",-298.588882985197,3.01,0.1806875
"1866",-306.362586541897,3.135,0.1806875
"1867",-315.751189317693,3.26,0.1806875
"1868",-321.489512748664,3.385,0.1806875
"1869",-329.844153172809,3.51,0.1806875
"1870",-338.875040429681,3.635,0.1806875
"1871",-347.673698291904,3.76,0.1806875
"1872",-357.415338385333,3.885,0.1806875
"1873",-368.617597117663,4.01,0.1806875
"1874",-376.673237876823,4.135,0.1806875
"1875",-386.970582915265,4.26,0.1806875
"1876",-395.835834549785,4.385,0.1806875
"1877",-405.694951057769,4.51,0.1806875
"1878",-416.198927477435,4.635,0.1806875
"1879",-419.626628191144,4.76,0.1806875
"1880",-425.619410948326,4.885,0.1806875
"1881",-431.862828306841,5.01,0.1806875
"1882",-437.847438003647,5.135,0.1806875
"1883",-443.713671815069,5.26,0.1806875
"1884",-449.424029227075,5.385,0.1806875
"1885",-455.198999725861,5.51,0.1806875
"1886",-460.825480273073,5.635,0.1806875
"1887",-466.449190365354,5.76,0.1806875
